"sequence","module","level","type","identifier","name","datatype","multiplicity","association_role","definition","label_local","definition_local","source_bsm_id","semantic_path","associated_module","class_term","local_name","xpath"
"313","ehm","5","A","PK","Serial or Lot Code","Token","0..1","","Is this item tracked by serial numbers or lot numbers? A serial number is usually a unique number assigned to a single; a lot or batch number is provided when a batch of items is fungible but must be differentiated from similar items from other batches. Enumerated indicator for serial or lot items. Enumeration are: serial, lot, other, neither. If not included within the class, neither is assumed.","シリアル・ロット識別コード","この項目はシリアル番号またはロット番号で管理されているか？シリアル番号は一意に付番されたもので、ロット番号は同一バッチの区別を目的に使用される。","EH01-01","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailSerialorLot.ehm_SerialorLotCode","ehm","Detail_ Serial or Lot","serialOrLotCode","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotCode"
"314","ehm","5","A","","Serial or Lot Description","String","0..1","","Free format description associated with gl-ehm:serialLotCode to provide specialization and especially to provide clarification for the enumerated value of other in serialLotCode. Examples might be “batch” or “group”.","シリアル・ロットの説明","gl-ehm:serialLotCode の「その他」の値のための自由記述の説明（例：バッチ、グループなど）。","EH01-02","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailSerialorLot.ehm_SerialorLotDescription","ehm","Detail_ Serial or Lot","serialOrLotDescription","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotDescription"
"315","ehm","5","A","","Serial or Lot Number","String","0..1","","The holder for that actual serial number or lot (batch) number/code assigned to an item or a batch of items.","シリアル番号・ロット番号","対象アイテムやロットに割り当てられた実際の番号／コードを保持する。","EH01-03","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailSerialorLot.ehm_SerialorLotNumber","ehm","Detail_ Serial or Lot","serialOrLotNumber","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotNumber"
"316","ehm","5","A","","Next Serial or Lot Number","String","0..1","","A field for holding the next expected serial or lot number to be given to future assignments, or for chaining between already assigned items.","次のシリアル・ロット番号","今後割り当て予定の次のシリアル／ロット番号や、既に割り当てられたアイテムの連結に使用。","EH01-04","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailSerialorLot.ehm_NextSerialorLotNumber","ehm","Detail_ Serial or Lot","nextSerialOrLotNumber","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-ehm:detailSerialOrLot/gl-ehm:nextSerialOrLotNumber"
"317","ehm","5","A","","Serial or Lot Quantity","Decimal","0..1","","The quantity of units in this particular batch. Unit of measure is the gl-bus:measurableUnitofMeasure.","シリアル・ロットの数量","該当ロット内の単位数。単位は gl-bus:measurableUnitofMeasure に基づく。","EH01-05","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailSerialorLot.ehm_SerialorLotQuantity","ehm","Detail_ Serial or Lot","serialOrLotQuantity","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotQuantity"
"318","ehm","5","A","","Serial or Lot Original Quantity","Decimal","0..1","","The quantity of units in this batch on inception.","シリアル・ロット元数量","このロットが生成された時点の元の数量。","EH01-06","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailSerialorLot.ehm_SerialorLotOriginalQuantity","ehm","Detail_ Serial or Lot","serialOrLotOriginalQuantity","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotOriginalQuantity"
"319","ehm","5","A","","Serial or Lot Remaining Quantity","Decimal","0..1","","The remaining quantity of units from the original batch; may be the same as the quantity in this batch or include other batches from the same original batch.","シリアル・ロット残数量","元ロットからの残りの数量。","EH01-07","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailSerialorLot.ehm_SerialorLotRemainingQuantity","ehm","Detail_ Serial or Lot","serialOrLotRemainingQuantity","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotRemainingQuantity"
"320","ehm","5","A","","Serial or Lot Origination","Date Time","0..1","","Date of manufacture or creation.","シリアル・ロット生成日","製造日または作成日。","EH01-08","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailSerialorLot.ehm_SerialorLotOrigination","ehm","Detail_ Serial or Lot","serialOrLotOrigination","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotOrigination"
"321","ehm","5","A","","Serial or Lot Expiration","Date Time","0..1","","Expiration date of the batch.","シリアル・ロット有効期限","ロットの有効期限。","EH01-09","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailSerialorLot.ehm_SerialorLotExpiration","ehm","Detail_ Serial or Lot","serialOrLotExpiration","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotExpiration"
"322","ehm","5","A","","Serial or Lot Manufacturer","String","0..1","","Manufacturer of the item (serial) or items (lot/batch).","シリアル・ロット製造元","シリアル番号またはロットの製造者。","EH01-10","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailSerialorLot.ehm_SerialorLotManufacturer","ehm","Detail_ Serial or Lot","serialOrLotManufacturer","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotManufacturer"
"323","ehm","5","A","","Serial or Lot Batch Description","String","0..1","","A name or description of the items in the lot or batch.","シリアル・ロットバッチの説明","ロットまたはバッチ内のアイテムの名称や説明。","EH01-11","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailSerialorLot.ehm_SerialorLotBatchDescription","ehm","Detail_ Serial or Lot","serialOrLotBatchDescription","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotBatchDescription"
"324","ehm","5","A","","Serial or Lot Warranty Start Date","Date Time","0..1","","If the items are covered by warranty, when that warranty covered will begin or has begun.","保証開始日","保証対象となる場合の保証開始日。","EH01-12","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailSerialorLot.ehm_SerialorLotWarrantyStartDate","ehm","Detail_ Serial or Lot","serialOrLotWarrantyStartDate","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotWarrantyStartDate"
"325","ehm","5","A","","Serial or Lot Warranty End Date","Date Time","0..1","","If the items are covered by warranty, when that warranty covered will end or ended.","保証終了日","保証対象となる場合の保証終了日。","EH01-13","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailSerialorLot.ehm_SerialorLotWarrantyEndDate","ehm","Detail_ Serial or Lot","serialOrLotWarrantyEndDate","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotWarrantyEndDate"
"326","ehm","5","A","","Serial or Lot Warranty Period","Decimal","0..1","","Warranty period – numeric portion; for a 30 day warranty period, the 30 would go here, and the day would go in gl-ehm:serialLotWarrantyPeriodUnit.","保証期間（数値）","保証期間の数値部分（例：30日保証の場合は「30」）。","EH01-14","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailSerialorLot.ehm_SerialorLotWarrantyPeriod","ehm","Detail_ Serial or Lot","serialOrLotWarrantyPeriod","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotWarrantyPeriod"
"327","ehm","5","A","","Serial or Lot Warrant Period Unit","String","0..1","","Warrant period – time or cycle unit portion. Values from the XBRL Unit Registry (www.xbrl.org/utr/utr.xml) are suggested where possible. Examples might include: H (hours), D (days), M (months), Y (years), machine cycles, km (kilometers).","保証期間（単位）","保証期間の単位（例：日、月、年、km、機械サイクルなど）。","EH01-15","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailSerialorLot.ehm_SerialorLotWarrantPeriodUnit","ehm","Detail_ Serial or Lot","serialOrLotWarrantPeriodUnit","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotWarrantPeriodUnit"
"328","ehm","5","A","","Warranty Vendor","String","0..1","","The vendor providing warranty; this may differ from the manufacturer.","保証提供業者","保証を提供するベンダー（製造者とは異なる可能性あり）。","EH01-16","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailSerialorLot.ehm_WarrantyVendor","ehm","Detail_ Serial or Lot","warrantyVendor","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-ehm:detailSerialOrLot/gl-ehm:warrantyVendor"
"329","ehm","5","A","","Warranty Contract","String","0..1","","Contract or document information related to the warranty, such as a contract number and date or a URL with more information.","保証契約情報","保証に関する契約番号、日付、URL などの情報。","EH01-17","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailSerialorLot.ehm_WarrantyContract","ehm","Detail_ Serial or Lot","warrantyContract","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-ehm:detailSerialOrLot/gl-ehm:warrantyContract"
"330","ehm","5","A","","Serial or Lot Comment","String","0..1","","Free format text related to the serial number or lot.","シリアル・ロット備考","シリアルまたはロットに関する自由形式のテキスト。","EH01-18","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailSerialorLot.ehm_SerialorLotComment","ehm","Detail_ Serial or Lot","serialOrLotComment","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotComment"
"331","cor","4","C","","Detail_ Tax","","0..*","","Class for holding tax related information","【税情報】","税関連の情報のタプル。","CO21-27","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax","cor","Detail_ Tax","detailTax","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax"
"332","cor","5","A","","Tax Authority","String","0..1","","Name of the relevant tax authority","課税庁","関係する課税庁の名前。","CO19-01","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxAuthority","cor","Detail_ Tax","taxAuthority","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxAuthority"
"333","cor","5","A","","Tax Table Code","String","0..1","","Tax table code used by the relevant tax authority","税率表コード","関係する課税庁で使用される税率表のコード。","CO19-02","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxTableCode","cor","Detail_ Tax","taxTableCode","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxTableCode"
"334","cor","5","A","","Tax Description","String","0..1","","Description of tax authority","課税庁説明","課税庁の説明。","CO19-03","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxDescription","cor","Detail_ Tax","taxDescription","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxDescription"
"335","cor","5","A","","Amount of Taxes","Monetary","0..1","","Amount of taxes","税額","税額。","CO19-04","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_AmountofTaxes","cor","Detail_ Tax","amountOfTaxes","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:amountOfTaxes"
"336","cor","5","A","","Basis for Taxation","Monetary","0..1","","Basis for taxation","課税基準","課税基準。","CO19-05","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_BasisforTaxation","cor","Detail_ Tax","basisForTaxation","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:basisForTaxation"
"337","cor","5","A","","Tax Percentage Rate","Pure","0..1","","Percent rate for VAT or other taxes normally a number between 0 and 1.0 - e.g. 50% is represented as 0.5","税率","VAT(物品税)またはその他の税のパーセント比率。_x000D_
0から1.0の間の値。たとえば50%は0.5とあらわす。","CO19-06","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxPercentageRate","cor","Detail_ Tax","taxPercentageRate","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxPercentageRate"
"338","cor","5","A","","Tax Category","String","0..1","","A class or category of taxes","税区分","税のクラス又はカテゴリ。","CO19-07","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxCategory","cor","Detail_ Tax","taxCategory","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxCategory"
"339","cor","5","A","","Tax Type","Token","0..1","Tax_Type","A coded tax type governed by UNCL 5153.","税種別","UNCL 5153に基づく税種別。","CO19-07A","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxType","","Detail_ Tax","taxType","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxType"
"340","cor","5","A","","Tax Comment/Exemption Reason","String","0..1","","Additional text/code for exemption reasons or other comments.","税コメント/免税理由","免税理由やその他のコメントのための、追加の文またはコード。","CO19-08","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxCommentExemptionReason","cor","Detail_ Tax","taxCommentExemptionReason","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxCommentExemptionReason"
"341","cor","5","A","","Tax Amount in Foreign Currency","Monetary","0..1","","If the tax is in a foreign currency, the amount of tax in that currency","外貨建税額","税が外貨建ての場合の、税額。","CO19-09","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxAmountinForeignCurrency","cor","Detail_ Tax","taxAmountInForeignCurrency","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxAmountInForeignCurrency"
"342","cor","5","A","","Tax Foreign Currency","QName","0..1","","If the tax is in a foreign currency, that currency","外貨建税額通貨","税が外貨建ての場合の、通貨。","CO19-10","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxForeignCurrency","cor","Detail_ Tax","taxForeignCurrency","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxForeignCurrency"
"343","cor","5","A","","Tax Exchange Rate Date","Date Time","0..1","","If the tax is in a foreign currency, the date or date and time of the exchange rate used","税額換算レート日付","税が外貨建ての場合の、換算レートの日付または日付/時刻。","CO19-11","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxExchangeRateDate","cor","Detail_ Tax","taxExchangeRateDate","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxExchangeRateDate"
"344","cor","5","A","","Tax Exchange Rate","Pure","0..1","","If the tax is in a foreign currency, the exchange rate used expressed as national currency divided by foreign currency","税額換算レート","税が外貨建ての場合の、換算レート。自国通貨を外貨で割った値。","CO19-12","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxExchangeRate","cor","Detail_ Tax","taxExchangeRate","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxExchangeRate"
"345","cor","5","A","","Tax Exchange Rate Source","String","0..1","","If the tax is in a foreign currency, source of exchange rate - for example, Reuters, Bloomberg","税額換算レート情報源","税が外貨建ての場合の、換算レートの情報源。たとえば、Reuters, Bloomberg","CO19-13","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxExchangeRateSource","cor","Detail_ Tax","taxExchangeRateSource","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxExchangeRateSource"
"346","cor","5","A","","Tax Exchange Rate Type","String","0..1","","If the tax is in a foreign currency, type of exchange rate - for example, spot rate, forward contract etc.","税額換算レート種別","税が外貨建ての場合の、換算レートの種別。たとえば、スポット・レート、先物など。","CO19-14","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxExchangeRateType","cor","Detail_ Tax","taxExchangeRateType","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxExchangeRateType"
"347","cor","5","A","","Tax Exchange Rate Comment","String","0..1","","If the tax is in a foreign currency, comment about exchange rate used","税額換算レートコメント","税が外貨建ての場合の、換算レートに関するコメント。","CO19-15","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxExchangeRateComment","cor","Detail_ Tax","taxExchangeRateComment","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxExchangeRateComment"
"348","cor","5","A","","Tax Amount in Triangulation Currency","Monetary","0..1","","If the tax is in a foreign currency and triangulation is used, the amount of that tax in the triangulation currency","税額トライアンギュレーション通貨換算額","税が外貨建てで、トライアンギュレーション取引の場合の、トライアンギュレーション通貨での税額。","CO19-16","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxAmountinTriangulationCurrency","cor","Detail_ Tax","taxAmountInTriangulationCurrency","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxAmountInTriangulationCurrency"
"349","cor","5","A","","Tax Triangulation Currency","QName","0..1","","If the tax is in a foreign currency and triangulation is used, the triangulation currency","税額換算トライアンギュレーション通貨","税が外貨建てで、トライアンギュレーション取引の場合の、トライアンギュレーション通貨。","CO19-17","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxTriangulationCurrency","cor","Detail_ Tax","taxTriangulationCurrency","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxTriangulationCurrency"
"350","cor","5","A","","Tax Triangulation Currency Exchange Rate","Pure","0..1","","If the tax is in a foreign currency and triangulation is used, the exchange rate used expressed as national currency divided by triangulation currency","税額トライアンギュレーション通貨換算レート","税が外貨建てで、トライアンギュレーション取引の場合の、換算レート。自国通貨をトライアンギュレーション通貨で割った値。","CO19-18","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxTriangulationCurrencyExchangeRate","cor","Detail_ Tax","taxTriangulationCurrencyExchangeRate","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxTriangulationCurrencyExchangeRate"
"351","cor","5","A","","Tax Triangulation Currency Exchange Rate Source","String","0..1","","If the tax is in a foreign currency and triangulation is used, source of exchange rate - for example, Reuters, Bloomberg","税額トライアンギュレーション通貨換算レート情報源","税が外貨建てで、トライアンギュレーション取引の場合の、換算レートの情報源。たとえば、Reuters, Bloomberg","CO19-19","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxTriangulationCurrencyExchangeRateSource","cor","Detail_ Tax","taxTriangulationCurrencyExchangeRateSource","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxTriangulationCurrencyExchangeRateSource"
"352","cor","5","A","","Tax Triangulation Currency Exchange Rate Type","String","0..1","","If the tax is in a foreign currency and triangulation is used, type of exchange rate - for example, spot rate, forward contract etc.","税額トライアンギュレーション通貨換算レート種別","税が外貨建てで、トライアンギュレーション取引の場合の、換算レートの種別。たとえば、スポット・レート、先物など","CO19-20","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxTriangulationCurrencyExchangeRateType","cor","Detail_ Tax","taxTriangulationCurrencyExchangeRateType","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxTriangulationCurrencyExchangeRateType"
"353","cor","5","A","","Tax Foreign to Triangulation Currency Exchange Rate","Pure","0..1","","If the tax is in a foreign currency and triangulation is used,  the exchange rate used expressed as foreign currency divided by triangulation currency","税額外貨トライアンギュレーション通貨換算レート","税が外貨建てで、トライアンギュレーション取引の場合の、換算レート。外貨をトライアンギュレーション通貨で割った値。","CO19-21","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxForeigntoTriangulationCurrencyExchangeRate","cor","Detail_ Tax","taxForeignToTriangulationCurrencyExchangeRate","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxForeignToTriangulationCurrencyExchangeRate"
"354","cor","5","A","","Tax Foreign to Triangulation Currency Exchange Rate Source","String","0..1","","If the tax is in a foreign currency and triangulation is used, source of exchange rate - for example, Reuters, Bloomberg","税額外貨トライアンギュレーション通貨換算レート情報源","税が外貨建てで、トライアンギュレーション取引の場合の、換算レートの情報源。たとえば、Reuters, Bloomberg","CO19-22","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxForeigntoTriangulationCurrencyExchangeRateSource","cor","Detail_ Tax","taxForeignToTriangulationCurrencyExchangeRateSource","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxForeignToTriangulationCurrencyExchangeRateSource"
"355","cor","5","A","","Tax Foreign to Triangulation Currency Exchange Rate Type","String","0..1","","If the tax is in a foreign currency and triangulation is used, type of exchange rate - for example, spot rate, forward contract etc.","税額外貨トライアンギュレーション通貨換算レート種別","税が外貨建てで、トライアンギュレーション取引の場合の、換算レートの種別。たとえば、スポット・レート、先物など。","CO19-23","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxForeigntoTriangulationCurrencyExchangeRateType","cor","Detail_ Tax","taxForeignToTriangulationCurrencyExchangeRateType","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxForeignToTriangulationCurrencyExchangeRateType"
"356","cor","5","A","","Tax Transaction Classification","String","0..1","","Classification of the tax transaction as Purchase or Sales, independent of DebitCreditCode.","税務取引区分","消費税取引を仕入側又は売上側として分類する。借方・貸方コードとは独立した意味情報である。","CO19-24","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailTax.cor_TaxTransactionClassification","cor","Detail_ Tax","taxTransactionClassification","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailTax/gl-cor:taxTransactionClassification"
"357","lnk","4","C","","Detail_ Rich Text Comment","","0..*","","Accepts text in rich text format, including XHTML. It can be used for different purposes, such as to create footnotes in XBRL instances or to create a comment for a document or an entry.","【リッチテキストコメント】","XHTMLを含む、リッチテキスト形式のテキストを受け入れる。XBRLインスタンスのフットノートの生成や、文書や伝票のコメントの生成などの、さまざまな目的で利用可能。","CO21-28","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailRichTextComment","lnk","Detail_ Rich Text Comment","detailRichTextComment","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-lnk:detailRichTextComment"
"358","lnk","5","A","","Comment Code","String","0..1","","An enumerated code that identifies the purpose of the rich text comment. Enumerated values: link_footnote, footnote, source_document, source_journal, batch, other.","リッチテキストコメントコード","リッチテキストコメントの用途を識別する、列挙コード。_x000D_
[設定値のリスト]_x000D_
link_footnote：リンクフットノート、footnote：フットノート、source_document：元文書、source_journal：元仕訳帳、batch：仕訳の束、other：その他","LN01-01","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailRichTextComment.lnk_CommentCode","lnk","Detail_ Rich Text Comment","commentCode","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-lnk:detailRichTextComment/gl-lnk:commentCode"
"359","lnk","5","A","","Comment Description","String","0..1","","Free format description of the Rich text Comment Code.","リッチテキストコメント説明","リッチテキストコメントコードの説明。","LN01-02","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailRichTextComment.lnk_CommentDescription","lnk","Detail_ Rich Text Comment","commentDescription","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-lnk:detailRichTextComment/gl-lnk:commentDescription"
"360","lnk","5","A","","Comment Content","String","0..1","","Content of the Rich Text Comment.","リッチテキストコメント内容","リッチテキストコメントの内容。","LN01-03","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailRichTextComment.lnk_CommentContent","lnk","Detail_ Rich Text Comment","commentContent","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-lnk:detailRichTextComment/gl-lnk:commentContent"
"361","lnk","5","A","","Comment Locator","String","0..1","","An XPath expression that identifies the item that the comment relates to.","リッチテキストコメントロケータ","コメントが関係する項目を識別する、XPath表現。","LN01-04","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailRichTextComment.lnk_CommentLocator","lnk","Detail_ Rich Text Comment","commentLocator","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-lnk:detailRichTextComment/gl-lnk:commentLocator"
