sequence,module,level,type,identifier,name,datatype,multiplicity,association_role,definition,label_local,definition_local,source_bsm_id,semantic_path,associated_module,class_term,local_name,xpath
346,btx,5,A,,Measurable Description,String,0..1,,Text description of measurable (e.g. inventory item or other identifier),計測可能物説明,計測可能物の説明。（たとえば、在庫やその他の識別子）,BT20-08,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailMeasurable.btx_MeasurableDescription,btx,Detail_ Measurable,measurableDescription,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailMeasurable/gl-btx:measurableDescription
347,btx,5,A,,Measurable Quantity,Decimal,0..1,,"Number of units in this transaction; for non-monetary calculations; can be square footage, number of people, etc.",数量,この取引における、単位数量。金額計算用ではない。平方フィート、人数など。,BT20-09,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailMeasurable.btx_MeasurableQuantity,btx,Detail_ Measurable,measurableQuantity,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailMeasurable/gl-btx:measurableQuantity
348,btx,5,A,,Measurable Qualifier,Token,0..1,,"Field that can represent grading, inspection codes, ratings and other qualifiers to properly capture PKI/Balanced Scorecard information",修飾子,PKI又はバランススコアカード情報を適正に把握するための、等級付け、検査コード、格付けその他の修飾子を示す。,BT20-10,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailMeasurable.btx_MeasurableQualifier,btx,Detail_ Measurable,measurableQualifier,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailMeasurable/gl-btx:measurableQualifier
349,btx,5,A,,Measurable Unit of Measure,String,0..1,,"Description of unit: e.g. each, case, dozen, etc. ISO standard coding recommended.",計量単位,単位の説明。たとえば、個、箱、ダースなど。ISO標準のコードを推奨。,BT20-11,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailMeasurable.btx_MeasurableUnitofMeasure,btx,Detail_ Measurable,measurableUnitOfMeasure,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailMeasurable/gl-btx:measurableUnitOfMeasure
350,btx,5,A,,Measurable Start Time,Date Time,0..1,,Start time of the duration being measured,開始日時,計量期間の開始時刻。,BT20-12,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailMeasurable.btx_MeasurableStartTime,btx,Detail_ Measurable,measurableStartTime,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailMeasurable/gl-btx:measurableStartTime
351,btx,5,A,,Measurable End Time,Date Time,0..1,,End time of the duration being measured,終了日時,計量期間の終了時刻。,BT20-13,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailMeasurable.btx_MeasurableEndTime,btx,Detail_ Measurable,measurableEndTime,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailMeasurable/gl-btx:measurableEndTime
352,btx,5,A,,Measurable Active,Boolean,0..1,,"Boolean to indicate whether the measurable is active (=""true"") or inactive (=""false"")",計測可能物有効性,計測可能物が有効か無効かを示すブール値。,BT20-14,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailMeasurable.btx_MeasurableActive,btx,Detail_ Measurable,measurableActive,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailMeasurable/gl-btx:measurableActive
353,btx,5,A,,Measurable Per Unit Price,Monetary,0..1,,"Price for one unit of the measurable. Although one might expect that measurable quantity multiplied by the per-unit price equals an amount, this relationship is not mandated except by external rule sets.",測定対象単位当たり価格,測定対象1単位当たりの価格。測定対象数量に単位当たり価格を乗じた値が金額になることが想定される場合があるが、この関係は外部のルールセットで規定される場合を除き、本モデルでは必須としない。,BT20-15,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailMeasurable.btx_MeasurablePerUnitPrice,btx,Detail_ Measurable,measurablePerUnitPrice,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailMeasurable/gl-btx:measurablePerUnitPrice
354,btx,5,A,,Measurable Net Price,Monetary,0..1,,Total net price of the measurable after applying any applicable price discount.,測定対象正味価格,測定対象について、適用される価格値引きを反映した後の正味価格の総額。,BT20-16,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailMeasurable.btx_MeasurableNetPrice,btx,Detail_ Measurable,measurableNetPrice,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailMeasurable/gl-btx:measurableNetPrice
355,btx,5,A,,Measurable Price Discount,Monetary,0..1,,Total discount amount applied to the gross price of the measurable to determine its net price.,測定対象価格値引額,測定対象の総額価格から差し引き、正味価格を算定するために適用される値引額の総額。,BT20-17,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailMeasurable.btx_MeasurablePriceDiscount,btx,Detail_ Measurable,measurablePriceDiscount,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailMeasurable/gl-btx:measurablePriceDiscount
356,btx,5,A,,Measurable Gross Price,Monetary,0..1,,Total gross price of the measurable before applying any applicable price discount.,測定対象総額価格,測定対象について、適用される価格値引きを反映する前の価格の総額。,BT20-18,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailMeasurable.btx_MeasurableGrossPrice,btx,Detail_ Measurable,measurableGrossPrice,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailMeasurable/gl-btx:measurableGrossPrice
357,btx,5,A,,Measurable Name,String,0..1,,Name for measurable item.,計測可能物名,計測可能物の名前,BT20-19,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailMeasurable.btx_MeasurableName,btx,Detail_ Measurable,measurableName,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailMeasurable/gl-btx:measurableName
358,bus,4,C,,Detail_ Job,,0..*,,"Class for holding job related information, separate from jobs represented in account identifier. Would probably only have one jobinfo class for each entry line, but there may be a need to express more than one.",【ジョブ情報】,科目識別子で表現されるジョブとは別の、ジョブに関係する情報のタプル。個々の明細行に対してひとつだけ存在すると思われるが、複数必要かもしれない。,BT14-26,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailJob,bus,Detail_ Job,detailJob,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-bus:detailJob
359,bus,5,A,PK,Job ID,String,0..1,,"Associated job number or code. This could be built into the account, but many systems maintain a separate job coding system. Use primarily if job identification is a separate system, and not considered part of the chart of accounts.",ジョブ識別子,関連するジョブ番号かジョブコード。 科目に組み込めるかもしれないが、多くのシステムでは独立したジョブコードシステムを持っている。おもに、ジョブの識別が別システムであり、科目体系に含まれないときに使用される。,BU32-01,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailJob.bus_JobID,bus,Detail_ Job,jobId,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-bus:detailJob/gl-bus:jobId
360,bus,5,A,,Job Description,String,0..1,,Description of job,ジョブ説明,ジョブの説明。,BU32-02,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailJob.bus_JobDescription,bus,Detail_ Job,jobDescription,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-bus:detailJob/gl-bus:jobDescription
361,bus,5,A,,Job Phase,String,0..1,,"Job code, phase, activity. Allows greater granularity than a simple job number. Although the core only reaches down from job to phases, this can be customized to extend down to cost codes.",ジョブフェーズ,ジョブコード、フェーズ、活動。 簡単なジョブ番号より詳細な定義が可能。基本的には、ジョブからフェーズを導くのみだが、コストコードにまでいたるように拡張可能。,BU32-03,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailJob.bus_JobPhase,bus,Detail_ Job,jobPhase,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-bus:detailJob/gl-bus:jobPhase
362,bus,5,A,,Job Phase Description,String,0..1,,"Description of Job code, phase, activity",ジョブフェーズ説明,ジョブコード、フェーズ、活動の説明。,BU32-04,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailJob.bus_JobPhaseDescription,bus,Detail_ Job,jobPhaseDescription,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-bus:detailJob/gl-bus:jobPhaseDescription
363,bus,5,A,,Job Active,Boolean,0..1,,"Boolean to indicate whether the job is active (=""true"") or inactive (=""false"")",ジョブ有効性,ジョブが有効か無効かを示すブール値。,BU32-05,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailJob.bus_JobActive,bus,Detail_ Job,jobActive,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-bus:detailJob/gl-bus:jobActive
364,bus,4,C,,Detail_ Depreciation Mortgage,,0..*,,"Parent for information related to depreciation, mortgages, etc.",【減価償却/抵当債務情報】,減価償却、抵当債務等に関連する情報の親タグ。,BT14-27,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailDepreciationMortgage,bus,Detail_ Depreciation Mortgage,detailDepreciationMortgage,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-bus:detailDepreciationMortgage
365,bus,5,A,,Depreciation Mortgage Jurisdiction,Token,0..1,,"Jurisdiction (e.g. federal, state, local): e.g. US Federal, Province of Québec, other identifier. Enumerated as: F, federal, S, state, L, local, other.",抵当債務管轄,"管轄地区。（連邦、州、ローカル、等）。たとえば、米国連邦政府、ケベック州、その他の識別子。_x000D_
[設定値のリスト]_x000D_
(F)、(federal：連邦)、(S)、(state：州)、(L)、(local：地域)、(other：その他)",BU33-01,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailDepreciationMortgage.bus_DepreciationMortgageJurisdiction,bus,Detail_ Depreciation Mortgage,depreciationMortgageJurisdiction,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-bus:detailDepreciationMortgage/gl-bus:depreciationMortgageJurisdiction
366,bus,5,A,,Depreciation Method,String,0..1,,"Type of depreciation method: used for information about the loan percentage for loan or the depreciation method. This is used for informational purposes only. Examples of entries are ""20%"", ""5 year DDB"" (Double Declining Balance).",減価償却方法,減価償却方法のタイプ。ローンのパーセンテージや減価償却方法に関する情報を含む。単なる情報提供を目的とする。たとえば、20%、5年、DDB(倍額定率)。,BU33-02,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailDepreciationMortgage.bus_DepreciationMethod,bus,Detail_ Depreciation Mortgage,depreciationMethod,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-bus:detailDepreciationMortgage/gl-bus:depreciationMethod
367,bus,5,A,,Depreciation Mortgage Life,Decimal,0..1,,Length of life in number of periods.,抵当債務期間,存在する期間数。,BU33-03,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailDepreciationMortgage.bus_DepreciationMortgageLife,bus,Detail_ Depreciation Mortgage,depreciationMortgageLife,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-bus:detailDepreciationMortgage/gl-bus:depreciationMortgageLife
368,bus,5,A,,Depreciation Mortgage Description,String,0..1,,"Description of each item related to depreciation, mortgage, loan, credit facility, etc.",債務説明,減価償却や債権債務、ローン、信用供与等に関する項目の説明。,BU33-04,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailDepreciationMortgage.bus_DepreciationMortgageDescription,bus,Detail_ Depreciation Mortgage,depreciationMortgageDescription,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-bus:detailDepreciationMortgage/gl-bus:depreciationMortgageDescription
369,bus,5,A,,Depreciation Mortgage Start Date,Date Time,0..1,,"Start of the applicable period of each item related to depreciation, mortgage, loan, credit facility, etc.",開始日付,減価償却や債権債務、ローン、信用供与等に関する項目の、適用期間の開始日。,BU33-05,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailDepreciationMortgage.bus_DepreciationMortgageStartDate,bus,Detail_ Depreciation Mortgage,depreciationMortgageStartDate,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-bus:detailDepreciationMortgage/gl-bus:depreciationMortgageStartDate
370,bus,5,A,,Depreciation Mortgage End Date,Date Time,0..1,,"End of the applicable period of each item related to depreciation, mortgage, loan, credit facility, etc.",終了日付,減価償却や債権債務、ローン、信用供与等に関する項目の、適用期間の終了日。,BU33-06,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailDepreciationMortgage.bus_DepreciationMortgageEndDate,bus,Detail_ Depreciation Mortgage,depreciationMortgageEndDate,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-bus:detailDepreciationMortgage/gl-bus:depreciationMortgageEndDate
371,bus,5,A,,Depreciation Mortgage Amount,Monetary,0..1,,"Amount of a cost or fee charged for a mortgage, loan, credit facility, etc.",手数料,減価償却や債権債務、ローン、信用供与等で請求されるコストや手数料。,BU33-07,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailDepreciationMortgage.bus_DepreciationMortgageAmount,bus,Detail_ Depreciation Mortgage,depreciationMortgageAmount,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-bus:detailDepreciationMortgage/gl-bus:depreciationMortgageAmount
372,ehm,4,C,,Detail_ Serial or Lot,,0..*,,"Class for holding information about serial numbers or lots (batches). As a class, this permits multiple serial numbers or multiple lot number batches within a single gl-cor:measurable class.",【シリアル番号・ロット情報】,シリアル番号やロット（バッチ）に関する情報を保持するタプル。単一の構造内に複数のシリアル番号やロット情報を保持可能。,BT14-28,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailSerialorLot,ehm,Detail_ Serial or Lot,detailSerialOrLot,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-ehm:detailSerialOrLot
373,ehm,5,A,PK,Serial or Lot Code,Token,0..1,,"Is this item tracked by serial numbers or lot numbers? A serial number is usually a unique number assigned to a single; a lot or batch number is provided when a batch of items is fungible but must be differentiated from similar items from other batches. Enumerated indicator for serial or lot items. Enumeration are: serial, lot, other, neither. If not included within the class, neither is assumed.",シリアル・ロット識別コード,この項目はシリアル番号またはロット番号で管理されているか？シリアル番号は一意に付番されたもので、ロット番号は同一バッチの区別を目的に使用される。,EH01-01,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailSerialorLot.ehm_SerialorLotCode,ehm,Detail_ Serial or Lot,serialOrLotCode,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotCode
374,ehm,5,A,,Serial or Lot Description,String,0..1,,Free format description associated with gl-ehm:serialLotCode to provide specialization and especially to provide clarification for the enumerated value of other in serialLotCode. Examples might be “batch” or “group”.,シリアル・ロットの説明,gl-ehm:serialLotCode の「その他」の値のための自由記述の説明（例：バッチ、グループなど）。,EH01-02,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailSerialorLot.ehm_SerialorLotDescription,ehm,Detail_ Serial or Lot,serialOrLotDescription,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotDescription
375,ehm,5,A,,Serial or Lot Number,String,0..1,,The holder for that actual serial number or lot (batch) number/code assigned to an item or a batch of items.,シリアル番号・ロット番号,対象アイテムやロットに割り当てられた実際の番号／コードを保持する。,EH01-03,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailSerialorLot.ehm_SerialorLotNumber,ehm,Detail_ Serial or Lot,serialOrLotNumber,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotNumber
376,ehm,5,A,,Next Serial or Lot Number,String,0..1,,"A field for holding the next expected serial or lot number to be given to future assignments, or for chaining between already assigned items.",次のシリアル・ロット番号,今後割り当て予定の次のシリアル／ロット番号や、既に割り当てられたアイテムの連結に使用。,EH01-04,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailSerialorLot.ehm_NextSerialorLotNumber,ehm,Detail_ Serial or Lot,nextSerialOrLotNumber,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-ehm:detailSerialOrLot/gl-ehm:nextSerialOrLotNumber
377,ehm,5,A,,Serial or Lot Quantity,Decimal,0..1,,The quantity of units in this particular batch. Unit of measure is the gl-bus:measurableUnitofMeasure.,シリアル・ロットの数量,該当ロット内の単位数。単位は gl-bus:measurableUnitofMeasure に基づく。,EH01-05,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailSerialorLot.ehm_SerialorLotQuantity,ehm,Detail_ Serial or Lot,serialOrLotQuantity,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotQuantity
378,ehm,5,A,,Serial or Lot Original Quantity,Decimal,0..1,,The quantity of units in this batch on inception.,シリアル・ロット元数量,このロットが生成された時点の元の数量。,EH01-06,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailSerialorLot.ehm_SerialorLotOriginalQuantity,ehm,Detail_ Serial or Lot,serialOrLotOriginalQuantity,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotOriginalQuantity
379,ehm,5,A,,Serial or Lot Remaining Quantity,Decimal,0..1,,The remaining quantity of units from the original batch; may be the same as the quantity in this batch or include other batches from the same original batch.,シリアル・ロット残数量,元ロットからの残りの数量。,EH01-07,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailSerialorLot.ehm_SerialorLotRemainingQuantity,ehm,Detail_ Serial or Lot,serialOrLotRemainingQuantity,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotRemainingQuantity
380,ehm,5,A,,Serial or Lot Origination,Date Time,0..1,,Date of manufacture or creation.,シリアル・ロット生成日,製造日または作成日。,EH01-08,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailSerialorLot.ehm_SerialorLotOrigination,ehm,Detail_ Serial or Lot,serialOrLotOrigination,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotOrigination
381,ehm,5,A,,Serial or Lot Expiration,Date Time,0..1,,Expiration date of the batch.,シリアル・ロット有効期限,ロットの有効期限。,EH01-09,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailSerialorLot.ehm_SerialorLotExpiration,ehm,Detail_ Serial or Lot,serialOrLotExpiration,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotExpiration
382,ehm,5,A,,Serial or Lot Manufacturer,String,0..1,,Manufacturer of the item (serial) or items (lot/batch).,シリアル・ロット製造元,シリアル番号またはロットの製造者。,EH01-10,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailSerialorLot.ehm_SerialorLotManufacturer,ehm,Detail_ Serial or Lot,serialOrLotManufacturer,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotManufacturer
383,ehm,5,A,,Serial or Lot Batch Description,String,0..1,,A name or description of the items in the lot or batch.,シリアル・ロットバッチの説明,ロットまたはバッチ内のアイテムの名称や説明。,EH01-11,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailSerialorLot.ehm_SerialorLotBatchDescription,ehm,Detail_ Serial or Lot,serialOrLotBatchDescription,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotBatchDescription
384,ehm,5,A,,Serial or Lot Warranty Start Date,Date Time,0..1,,"If the items are covered by warranty, when that warranty covered will begin or has begun.",保証開始日,保証対象となる場合の保証開始日。,EH01-12,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailSerialorLot.ehm_SerialorLotWarrantyStartDate,ehm,Detail_ Serial or Lot,serialOrLotWarrantyStartDate,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotWarrantyStartDate
385,ehm,5,A,,Serial or Lot Warranty End Date,Date Time,0..1,,"If the items are covered by warranty, when that warranty covered will end or ended.",保証終了日,保証対象となる場合の保証終了日。,EH01-13,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailSerialorLot.ehm_SerialorLotWarrantyEndDate,ehm,Detail_ Serial or Lot,serialOrLotWarrantyEndDate,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotWarrantyEndDate
386,ehm,5,A,,Serial or Lot Warranty Period,Decimal,0..1,,"Warranty period – numeric portion; for a 30 day warranty period, the 30 would go here, and the day would go in gl-ehm:serialLotWarrantyPeriodUnit.",保証期間（数値）,保証期間の数値部分（例：30日保証の場合は「30」）。,EH01-14,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailSerialorLot.ehm_SerialorLotWarrantyPeriod,ehm,Detail_ Serial or Lot,serialOrLotWarrantyPeriod,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotWarrantyPeriod
387,ehm,5,A,,Serial or Lot Warrant Period Unit,String,0..1,,"Warrant period – time or cycle unit portion. Values from the XBRL Unit Registry (www.xbrl.org/utr/utr.xml) are suggested where possible. Examples might include: H (hours), D (days), M (months), Y (years), machine cycles, km (kilometers).",保証期間（単位）,保証期間の単位（例：日、月、年、km、機械サイクルなど）。,EH01-15,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailSerialorLot.ehm_SerialorLotWarrantPeriodUnit,ehm,Detail_ Serial or Lot,serialOrLotWarrantPeriodUnit,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotWarrantPeriodUnit
388,ehm,5,A,,Warranty Vendor,String,0..1,,The vendor providing warranty; this may differ from the manufacturer.,保証提供業者,保証を提供するベンダー（製造者とは異なる可能性あり）。,EH01-16,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailSerialorLot.ehm_WarrantyVendor,ehm,Detail_ Serial or Lot,warrantyVendor,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-ehm:detailSerialOrLot/gl-ehm:warrantyVendor
389,ehm,5,A,,Warranty Contract,String,0..1,,"Contract or document information related to the warranty, such as a contract number and date or a URL with more information.",保証契約情報,保証に関する契約番号、日付、URL などの情報。,EH01-17,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailSerialorLot.ehm_WarrantyContract,ehm,Detail_ Serial or Lot,warrantyContract,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-ehm:detailSerialOrLot/gl-ehm:warrantyContract
390,ehm,5,A,,Serial or Lot Comment,String,0..1,,Free format text related to the serial number or lot.,シリアル・ロット備考,シリアルまたはロットに関する自由形式のテキスト。,EH01-18,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailSerialorLot.ehm_SerialorLotComment,ehm,Detail_ Serial or Lot,serialOrLotComment,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-ehm:detailSerialOrLot/gl-ehm:serialOrLotComment
391,btx,4,C,,Detail_ Tax,,0..*,,Class for holding tax related information,【税情報】,税関連の情報のタプル。,BT14-29,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax,btx,Detail_ Tax,detailTax,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax
392,btx,5,A,,Tax Authority,String,0..1,,Name of the relevant tax authority,課税庁,関係する課税庁の名前。,BT16-01,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxAuthority,btx,Detail_ Tax,taxAuthority,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:taxAuthority
393,btx,5,A,,Tax Table Code,String,0..1,,Tax table code used by the relevant tax authority,税率表コード,関係する課税庁で使用される税率表のコード。,BT16-02,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxTableCode,btx,Detail_ Tax,taxTableCode,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:taxTableCode
394,btx,5,A,,Tax Description,String,0..1,,Description of tax authority,課税庁説明,課税庁の説明。,BT16-03,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxDescription,btx,Detail_ Tax,taxDescription,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:taxDescription
395,btx,5,A,,Amount of Taxes,Monetary,0..1,,Amount of taxes,税額,税額。,BT16-04,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_AmountofTaxes,btx,Detail_ Tax,amountOfTaxes,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:amountOfTaxes
